,60/40,BTC,ETH,HFs,PE,RealEstate,Macro,SG CTA,Commodities,Gold
2010-09-30,163.3507659024624,0.06,0.005894380133126261,1179.234,19.811431884765625,10.917037125087909,1026.482,2013.735,27.265411189909894,127.91000366210938
2010-10-01,163.7980695711587,0.06,0.005894380133126261,1178.962,19.973491668701172,10.970712855238226,1026.482,2010.976,27.637914166991944,128.91000366210938
2010-10-04,163.29099734821727,0.06,0.005894380133126261,1177.823,19.791173934936523,11.06361262538382,1026.482,2005.893,27.438035070212223,128.4600067138672
2010-10-05,165.2710820727005,0.06,0.005894380133126261,1179.653,20.297603607177734,11.208130784477708,1026.482,2030.601,27.910476729228876,130.99000549316406
2010-10-06,165.6858820821027,0.06,0.005894380133126261,1182.116,20.39888572692871,11.17510014632837,1026.482,2041.926,28.02858844366592,131.80999755859375
2010-10-07,165.6318561496949,0.07,0.006876776821980638,1184.025,20.33811378479004,11.19987626879918,1026.482,2042.461,27.656085466583868,130.3699951171875
2010-10-08,166.21657127850494,0.09,0.008841570199689392,1186.321,20.601465225219727,11.21432292878013,1026.482,2066.311,28.346579254882684,131.66000366210938
2010-10-11,166.3771600479343,0.1,0.009823966888543768,1188.328,20.64197540283203,11.197810124792506,1026.482,2070.906,28.219381890649675,132.2899932861328
2010-10-12,166.49459374292488,0.09,0.008841570199689392,1188.452,20.6622314453125,11.294843440494976,1026.482,2073.75,28.282979706310922,131.9600067138672
2010-10-13,167.27617157021467,0.11,0.010806363577398146,1193.001,20.945825576782227,11.406322158634874,1026.482,2087.409,28.501031835593086,134.07000732421875
2010-10-14,166.50389910925094,0.1,0.00982396688854377,1192.799,21.026859283447266,11.371225376478858,1026.482,2089.939,28.455603586613258,134.75
2010-10-15,166.42559522711932,0.11,0.010806363577398146,1192.051,20.925575256347656,11.365031974632917,1026.482,2081.293,28.064929309939277,133.67999267578125
2010-10-18,167.2346889439079,0.1,0.00982396688854377,1191.186,21.107885360717773,11.307228986643338,1026.482,2084.834,28.09218625932717,134.27999877929688
2010-10-19,166.12839563003,0.1,0.00982396688854377,1187.287,20.64197540283203,11.362968345713286,1026.482,2055.494,27.474375936485576,130.11000061035156
2010-10-20,167.06780354048487,0.1,0.00982396688854377,1190.003,20.90531349182129,11.590060585093477,1026.482,2076.821,28.05584366014331,131.32000732421875
2010-10-21,166.92725073887462,0.11,0.010806363577398146,1190.117,20.96608543395996,11.567353121716389,1026.482,2070.703,27.746940231633022,129.47000122070312
2010-10-22,167.13601819837857,0.1,0.00982396688854377,1189.048,20.925575256347656,11.569411720461932,1026.482,2068.291,28.010417144073987,129.72999572753906
2010-10-25,167.41683621787297,0.13,0.012771156955106902,1190.392,21.067378997802734,11.592127986643675,1026.482,2084.25,28.064929309939274,130.85000610351562
2010-10-26,166.9973542102432,0.15,0.014735950332815655,1189.178,21.026859283447266,11.52399805125128,1026.482,2068.095,28.255724489833536,130.8800048828125
2010-10-27,166.32817903266366,0.19,0.018665537088233167,1187.025,20.925575256347656,11.408383272467463,1026.482,2045.315,28.055843660143307,129.52000427246094
2010-10-28,166.72246077962228,0.17,0.01670074371052441,1189.646,21.148408889770508,11.338197253416567,1026.482,2060.454,28.15578407498842,131.24000549316406
2010-10-29,167.09085524759638,0.19,0.018665537088233167,1192.477,21.3914852142334,11.34645428418214,1026.482,2067.447,28.055843660143307,132.6199951171875
2010-11-01,167.01586188821898,0.2,0.019647933777087543,1193.646,21.31046485900879,11.42902710692492,1026.482,2071.175,28.27389578942547,131.9199981689453
2010-11-02,168.04203051769497,0.19,0.018665537088233167,1194.548,21.61431121826172,11.493033557108618,1026.482,2084.544,28.61005616732366,132.49000549316406
2010-11-03,168.6664715141452,0.19,0.018665537088233167,1194.417,21.897916793823242,11.480644238329692,1026.482,2082.904,28.79176569742196,131.57000732421875
2010-11-04,171.18104951049068,0.23,0.02259512384365068,1200.209,22.404348373413086,11.777933814652476,1026.482,2118.601,29.564028600973955,136.02999877929688
2010-11-05,171.29764077746066,0.26,0.025542313910213808,1202.063,22.424592971801758,11.895607192181837,1026.482,2113.751,29.60945511704327,136.3800048828125
2010-11-08,171.11999625616698,0.24,0.02357752053250505,1202.528,22.36383056640625,11.837800431561691,1026.482,2105.469,29.736650748365772,137.77999877929688
2010-11-09,169.807028252769,0.21,0.02063033046594192,1203.492,22.201766967773438,11.410450674017664,1026.482,2108.061,29.509514702198157,135.58999633789062
2010-11-10,170.47331840326083,0.24,0.023577520532505048,1201.07,22.181514739990234,11.546709287258933,1026.482,2093.267,29.891105061986675,137.24000549316406
2010-11-11,170.00526626749502,0.22,0.021612727154796296,1200.338,21.97895050048828,11.45380448693925,1026.482,2084.73,29.809335946733494,137.66000366210938
2010-11-12,168.22465380745723,0.27,0.02652471059906818,1196.799,21.715599060058594,11.346454284182139,1026.482,2053.935,28.764508748034054,133.69000244140625
2010-11-15,167.2431250510853,0.27,0.02652471059906818,1198.993,21.776369094848633,11.222581217089227,1026.482,2047.557,28.755423098238087,132.4199981689453
2010-11-16,166.11441469905168,0.22,0.021612727154796292,1193.13,21.290206909179688,10.869552281696494,1026.482,2014.129,27.90139107943291,130.97000122070312
2010-11-17,165.9802746122853,0.23,0.022595123843650672,1191.885,21.269941329956055,10.96452071093581,1026.482,2010.562,27.619742867400007,130.3800048828125
2010-11-18,167.32222026383369,0.27,0.02652471059906818,1195.171,21.675086975097656,11.040908934637303,1026.482,2027.65,28.29206535610689,132.08999633789062
2010-11-19,167.73829085736324,0.28,0.027507107287922553,1194.447,21.776369094848633,11.092522293411507,1026.482,2019.839,27.89230716254745,132.1999969482422
2010-11-22,167.99728031307376,0.29,0.02848950397677693,1192.159,21.594053268432617,11.11522724170155,1026.482,2018.518,27.746940231633015,133.47999572753906
2010-11-23,166.63540837836814,0.28,0.027507107287922553,1188.19,21.067378997802734,11.036775389080427,1026.482,2007.027,27.819623697090233,134.41000366210938
2010-11-24,167.44214837042685,0.28,0.027507107287922553,1192.834,21.350971221923828,11.24942348356671,1026.482,2016.695,28.419262720339898,134.17999267578125
2010-11-25,167.44214837042685,0.28,0.027507107287922553,1192.834,21.350971221923828,11.24942348356671,1026.482,2017.917,28.419262720339898,134.17999267578125
2010-11-26,166.51821679118524,0.28,0.027507107287922553,1192.17,21.067378997802734,11.216386557699762,1026.482,2005.932,28.29206535610689,133.11000061035156
2010-11-29,166.96673397590564,0.23,0.022595123843650672,1191.099,21.006603240966797,11.210194413397343,1026.482,2006.998,28.764508748034054,133.50999450683594
2010-11-30,166.50401109270834,0.21,0.020630330465941916,1189.231,20.702747344970703,11.166840600475753,1039.843,2009.047,28.40109142074797,135.4199981689453
2010-12-01,167.81678726331552,0.23,0.022595123843650672,1193.312,21.269941329956055,11.251483339855774,1039.843,2023.984,29.273294739145083,135.3800048828125
2010-12-02,168.98847075994934,0.26,0.0255423139102138,1197.034,21.715599060058594,11.404261044802281,1039.843,2031.28,29.573112517859403,135.1999969482422
2010-12-03,169.2786139957543,0.25,0.02455991722135942,1200.649,21.877655029296875,11.420775106333426,1039.843,2037.149,30.04555590978657,138.07000732421875
2010-12-06,169.56580350994946,0.2,0.019647933777087536,1202.622,21.816877365112305,11.426965993092326,1039.843,2040.944,29.97287417723986,139.11000061035156
2010-12-07,168.56225336453795,0.23,0.02259512384365067,1201.018,21.857398986816406,11.464128919255016,1039.843,2034.709,29.718479448773838,136.5
2010-12-08,168.4102119603849,0.24,0.023577520532505045,1202.641,21.99920082092285,11.292776038944774,1039.843,2025.707,29.90927289575759,134.7899932861328
2010-12-09,168.9554707464008,0.2,0.019647933777087536,1202.059,22.100486755371094,11.170971630945584,1039.843,2028.815,29.845675080096342,135.3699951171875
2010-12-10,169.04206745714885,0.2,0.019647933777087536,1203.217,22.140993118286133,11.286580122011788,1039.843,2027.622,29.782077264435088,135.41000366210938
2010-12-13,169.3102422296202,0.23,0.02259512384365067,1205.636,22.262542724609375,11.31548224477834,1039.843,2038.419,30.045555909786565,136.0500030517578
2010-12-14,168.74653939219098,0.25,0.024559917221359417,1206.241,22.222026824951172,11.199876268799178,1039.843,2039.901,29.99104201101077,136.17999267578125
2010-12-15,168.00437402526242,0.24,0.02357752053250504,1205.831,21.95869255065918,11.07600445924979,1039.843,2035.639,29.94561549494145,134.6999969482422
2010-12-16,168.98841333131548,0.25,0.024559917221359417,1205.186,21.99920082092285,11.104910354646908,1039.843,2034.353,29.86384637968827,133.80999755859375
2010-12-17,169.63505564369171,0.24,0.02357752053250504,1205.809,22.001296997070312,11.191614207859518,1039.843,2040.08,29.99104201101077,134.1999969482422
2010-12-20,169.88748118685638,0.27,0.026524710599068177,1206.284,22.08527946472168,11.31961201770465,1039.843,2045.512,30.29994717243157,135.11000061035156
2010-12-21,170.70248884612073,0.24,0.023577520532505045,1208.206,22.358184814453125,11.443485084797562,1039.843,2059.694,30.50891538482827,135.32000732421875
2010-12-22,170.866368949606,0.25,0.02455991722135942,1208.969,22.463159561157227,11.523198253571268,1039.843,2064.645,30.690621449105553,135.0500030517578
2010-12-23,170.49160936023657,0.25,0.02455991722135942,1210.095,22.463159561157227,11.487720435728082,1039.843,2067.879,30.808733163542595,134.66000366210938
2010-12-24,170.49160936023657,0.25,0.02455991722135942,1210.095,22.463159561157227,11.487720435728082,1039.843,2067.682,30.808733163542595,134.66000366210938
2010-12-27,170.7741007334071,0.27,0.026524710599068177,1209.037,22.379180908203125,11.579543748618828,1039.843,2064.527,30.745135347881348,135.02000427246094
2010-12-28,170.27493731736985,0.28,0.02750710728792255,1209.575,22.31620979309082,11.625454147520678,1039.843,2073.638,30.926844877979644,137.22000122070312
2010-12-29,171.04588787444663,0.3,0.029471900665631302,1211.268,22.484148025512695,11.677620825444572,1039.843,2076.134,30.845075762726463,137.7100067138672
2010-12-30,170.74653683533268,0.3,0.029471900665631302,1212.141,22.484148025512695,11.692230966083384,1039.843,2070.467,30.408974969983163,137.02999877929688
2010-12-31,171.0266842988832,0.3,0.029471900665631302,1217.304,22.56812286376953,11.677620825444572,1062.226,2075.841,30.981355310934422,138.72000122070312
2011-01-03,171.87631696281196,0.3,0.029471900665631302,1219.071,22.84104347229004,11.859172383718384,1062.226,2079.502,31.199407440216586,138.0
2011-01-04,171.97963838722015,0.3,0.029471900665631302,1219.777,22.757076263427734,11.648400544166952,1062.226,2053.398,30.554341900897597,134.75
2011-01-05,171.78167207001164,0.3,0.029471900665631302,1220.774,22.88302993774414,11.6964009804024,1062.226,2046.348,30.926844877979644,134.3699951171875
2011-01-06,171.92772119758538,0.3,0.029471900665631302,1220.827,22.694091796875,11.633799206332794,1062.226,2042.038,30.481656702529865,133.8300018310547
2011-01-07,172.1758621568395,0.32,0.031436694043340055,1220.025,22.631103515625,11.629626676926739,1062.226,2041.81,30.29994717243157,133.5800018310547
2011-01-10,172.27864916582516,0.33,0.032419090732194435,1220.619,22.589115142822266,11.625454147520681,1062.226,2038.223,30.690621449105546,134.1199951171875
2011-01-11,172.37616709178064,0.33,0.032419090732194435,1227.677,22.820053100585938,11.604585212772784,1062.226,2038.642,31.163064841032714,134.91000366210938
2011-01-12,173.11797778716624,0.32,0.031436694043340055,1231.556,23.218935012817383,11.656749375609634,1062.226,2052.486,31.41745956949873,135.4600067138672
2011-01-13,173.40607213442885,0.32,0.031436694043340055,1229.991,23.281906127929688,11.690140928749791,1062.226,2050.928,31.208491357102034,134.0500030517578
2011-01-14,173.97557089141603,0.4,0.039295867554175065,1228.959,23.470855712890625,11.769437850617711,1062.226,2042.666,31.453798702861576,132.69000244140625
2011-01-17,173.97557089141603,0.35,0.03438388410990318,1228.959,23.470855712890625,11.769437850617711,1062.226,2044.583,31.453798702861576,132.69000244140625
2011-01-18,173.98740822884182,0.31,0.03045429735448568,1228.278,23.470855712890625,11.880038803379238,1062.226,2052.216,31.362945670722937,133.42999267578125
2011-01-19,173.12574906439974,0.31,0.03045429735448568,1225.406,23.15595245361328,11.738135077267627,1062.226,2049.175,31.29934785506169,133.72000122070312
2011-01-20,172.4545270466757,0.39,0.03831347086532069,1221.447,22.86203956604004,11.713099900831283,1062.226,2028.343,30.94501617757157,131.1999969482422
2011-01-21,172.9173488911355,0.42,0.04126066093188382,1221.582,23.092973709106445,11.759005269559047,1062.226,2037.176,31.14489354144078,131.02999877929688
2011-01-24,173.52056416915534,0.42,0.04126066093188382,1222.856,23.281906127929688,11.817430741592027,1062.226,2042.488,30.881418361910317,130.36000061035156
2011-01-25,173.92055365511274,0.41,0.04027826424302944,1222.505,23.134944915771484,11.942643092535887,1062.226,2037.223,30.445314103346004,130.10000610351562
2011-01-26,173.9129374615932,0.42,0.04126066093188382,1225.964,23.302898406982422,11.976032130589,1062.226,2048.344,31.117638324963394,131.16000366210938
2011-01-27,174.42942169890972,0.42,0.04126066093188382,1223.524,23.428861618041992,12.142971033136957,1062.226,2053.424,30.736051430995882,127.93000030517578
2011-01-28,172.8900457709931,0.45,0.04420785099844694,1222.762,22.90402603149414,11.953076931138074,1062.226,2037.552,31.31751915465362,130.27999877929688
2011-01-31,173.40388676909538,0.52,0.05108462782042759,1224.086,23.008989334106445,12.094978142162642,1057.792,2045.761,31.944413394380682,129.8699951171875
2011-02-01,174.7674218799947,0.7,0.06876776821980636,1227.069,23.512834548950195,12.151318607036115,1057.792,2073.872,31.95349731126614,130.8000030517578
2011-02-02,174.402369125282,0.72,0.07073256159751512,1225.662,23.470855712890625,12.153403614195623,1057.792,2076.132,32.18972074014023,130.4499969482422
2011-02-03,174.25153281396635,0.69,0.06778537153095199,1228.144,23.575822830200195,12.184710160176273,1057.792,2067.617,31.971668610858075,132.1999969482422
2011-02-04,174.13674194707747,0.81,0.07957413179720452,1227.748,23.575822830200195,12.074107949871223,1057.792,2069.94,31.63550823295989,131.66000366210938
2011-02-07,174.7768821679659,0.89,0.08743330530803953,1228.757,23.7227725982666,12.209750366786706,1057.792,2069.453,31.381116970314885,131.67999267578125
2011-02-08,174.80604976514567,0.92,0.09038049537460266,1231.123,23.743759155273438,12.241051882593268,1057.792,2074.268,31.52648390122932,133.13999938964844
2011-02-09,174.94134039103554,1.09,0.10708123908512704,1230.33,23.659788131713867,12.270264618609758,1057.792,2076.616,31.735448647805004,133.07000732421875
2011-02-10,174.7628311797004,0.98,0.0962748755077289,1229.127,23.533838272094727,12.309914965859003,1057.792,2063.194,31.62642431607443,132.85000610351562
2011-02-11,175.71485677540434,1.07,0.10511644570741828,1228.542,23.617799758911133,12.387124365480373,1057.792,2058.034,31.39020088720034,132.32000732421875
2011-02-14,175.99793762367054,1.07,0.10511644570741828,1230.668,23.554824829101562,12.385038100777344,1057.792,2062.623,31.51739651852284,132.9499969482422
2011-02-15,175.8086661618597,1.05,0.10315165232970952,1230.975,23.575822830200195,12.343302746368595,1057.792,2057.084,31.190323523331127,133.97000122070312
2011-02-16,176.39933730143295,1.05,0.10315165232970952,1233.094,23.89072608947754,12.378776791581213,1057.792,2060.879,31.453798702861594,134.10000610351562
2011-02-17,176.9745215187236,1.04,0.10216925564085515,1236.17,24.05867576599121,12.395471939379531,1057.792,2068.746,31.690022131735684,135.0399932861328
2011-02-18,177.1883928569168,0.9,0.08841570199689387,1235.32,23.953706741333008,12.443467345440888,1057.792,2072.815,31.580994334184094,135.41000366210938
2011-02-21,177.1883928569168,0.83,0.08153892517491322,1235.32,23.953706741333008,12.443467345440888,1057.792,2068.532,31.580994334184094,135.41000366210938
